  [Bronchospasm] macro-cycle end, t=114.16s  auto_peep=4.9667
  [Bronchospasm] macro-cycle end, t=120.16s  auto_peep=2.8398
  [Bronchospasm] macro-cycle end, t=  6.29s  auto_peep=5.2308
  [Bronchospasm] macro-cycle end, t= 12.96s  auto_peep=2.5204
  [Bronchospasm] macro-cycle end, t= 18.96s  auto_peep=3.2407
  [Bronchospasm] macro-cycle end, t= 34.87s  auto_peep=2.9557
  [Bronchospasm] macro-cycle end, t= 41.59s  auto_peep=4.8829
  [Bronchospasm] macro-cycle end, t= 47.59s  auto_peep=3.4515
  [Bronchospasm] macro-cycle end, t= 58.53s  auto_peep=2.9503
  [Bronchospasm] macro-cycle end, t= 64.82s  auto_peep=3.9137
  [Bronchospasm] macro-cycle end, t= 71.25s  auto_peep=2.8962
  [Bronchospasm] macro-cycle end, t= 77.32s  auto_peep=5.6910
  [Bronchospasm] macro-cycle end, t= 83.81s  auto_peep=3.8015
  [Bronchospasm] macro-cycle end, t= 94.47s  auto_peep=2.1642
  [Bronchospasm] macro-cycle end, t=100.47s  auto_peep=3.8988
  [Bronchospasm] macro-cycle end, t=106.86s  auto_peep=4.8218
  [Bronchospasm] macro-cycle end, t=112.86s  auto_peep=5.2487
  [Bronchospasm] macro-cycle end, t=118.86s  auto_peep=3.0904
  [Bronchospasm] macro-cycle end, t=  6.88s  auto_peep=4.2818
  [Bronchospasm] macro-cycle end, t= 17.90s  auto_peep=2.1476
  [Bronchospasm] macro-cycle end, t= 23.90s  auto_peep=3.6901
  [Bronchospasm] macro-cycle end, t= 29.90s  auto_peep=4.3525
  [Bronchospasm] macro-cycle end, t= 35.90s  auto_peep=3.8194
  [Bronchospasm] macro-cycle end, t= 42.75s  auto_peep=3.0966
  [Bronchospasm] macro-cycle end, t= 48.75s  auto_peep=3.3098
  [Bronchospasm] macro-cycle end, t= 54.75s  auto_peep=2.5256
  [Bronchospasm] macro-cycle end, t= 60.75s  auto_peep=2.0910
  [Bronchospasm] macro-cycle end, t= 66.80s  auto_peep=3.5425
  [Bronchospasm] macro-cycle end, t= 73.11s  auto_peep=5.3701
  [Bronchospasm] macro-cycle end, t= 79.11s  auto_peep=2.8674
  [Bronchospasm] macro-cycle end, t= 89.99s  auto_peep=1.9501
  [Bronchospasm] macro-cycle end, t= 95.99s  auto_peep=4.4204
  [Bronchospasm] macro-cycle end, t=101.99s  auto_peep=4.8541
  [Bronchospasm] macro-cycle end, t=108.93s  auto_peep=4.1232
  [Bronchospasm] macro-cycle end, t=120.80s  auto_peep=2.6079
  [Bronchospasm] macro-cycle end, t=  6.00s  auto_peep=3.7954
  [Bronchospasm] macro-cycle end, t= 12.00s  auto_peep=5.9389
  [Bronchospasm] macro-cycle end, t= 18.00s  auto_peep=2.9498
  [Bronchospasm] macro-cycle end, t= 24.00s  auto_peep=3.5649
  [Bronchospasm] macro-cycle end, t= 30.30s  auto_peep=5.3523
  [Bronchospasm] macro-cycle end, t= 36.30s  auto_peep=4.9537
  [Bronchospasm] macro-cycle end, t= 42.30s  auto_peep=2.9214
  [Bronchospasm] macro-cycle end, t= 48.30s  auto_peep=2.7432
  [Bronchospasm] macro-cycle end, t= 54.92s  auto_peep=4.2711
  [Bronchospasm] macro-cycle end, t= 61.34s  auto_peep=3.8417
  [Bronchospasm] macro-cycle end, t= 67.34s  auto_peep=4.2812
  [Bronchospasm] macro-cycle end, t= 73.54s  auto_peep=4.1090
  [Bronchospasm] macro-cycle end, t= 84.55s  auto_peep=8.1281
  [Bronchospasm] macro-cycle end, t= 90.55s  auto_peep=5.2074
  [Bronchospasm] macro-cycle end, t= 96.67s  auto_peep=3.5753
  [Bronchospasm] macro-cycle end, t=102.67s  auto_peep=4.4390
  [Bronchospasm] macro-cycle end, t=109.35s  auto_peep=4.0271
  [Bronchospasm] macro-cycle end, t=120.55s  auto_peep=2.1425
  [Bronchospasm] macro-cycle end, t=  6.00s  auto_peep=5.2556
  [Bronchospasm] macro-cycle end, t= 12.58s  auto_peep=4.1537
  [Bronchospasm] macro-cycle end, t= 18.67s  auto_peep=4.0453
  [Bronchospasm] macro-cycle end, t= 29.44s  auto_peep=3.0743
  [Bronchospasm] macro-cycle end, t= 35.71s  auto_peep=3.7183
  [Bronchospasm] macro-cycle end, t= 42.67s  auto_peep=4.0917
  [Bronchospasm] macro-cycle end, t= 48.67s  auto_peep=4.6494
  [Bronchospasm] macro-cycle end, t= 55.39s  auto_peep=2.3103
  [Bronchospasm] macro-cycle end, t= 61.39s  auto_peep=3.4329
  [Bronchospasm] macro-cycle end, t= 67.67s  auto_peep=4.2108
  [Bronchospasm] macro-cycle end, t= 73.67s  auto_peep=0.7363
  [Bronchospasm] macro-cycle end, t= 79.67s  auto_peep=3.1356
  [Bronchospasm] macro-cycle end, t= 86.25s  auto_peep=3.6616
  [Bronchospasm] macro-cycle end, t= 92.25s  auto_peep=3.4099
  [Bronchospasm] macro-cycle end, t=113.06s  auto_peep=2.5536
  [Bronchospasm] macro-cycle end, t=119.68s  auto_peep=2.6579
  [Bronchospasm] macro-cycle end, t=  6.00s  auto_peep=3.3754
  [Bronchospasm] macro-cycle end, t= 12.07s  auto_peep=5.3893
  [Bronchospasm] macro-cycle end, t= 18.07s  auto_peep=2.6247
  [Bronchospasm] macro-cycle end, t= 24.07s  auto_peep=3.6434
  [Bronchospasm] macro-cycle end, t= 30.07s  auto_peep=6.2103
  [Bronchospasm] macro-cycle end, t= 40.94s  auto_peep=3.9894
  [Bronchospasm] macro-cycle end, t= 56.57s  auto_peep=2.4929
  [Bronchospasm] macro-cycle end, t= 62.57s  auto_peep=4.5232
  [Bronchospasm] macro-cycle end, t= 69.20s  auto_peep=4.6056
  [Bronchospasm] macro-cycle end, t= 75.20s  auto_peep=3.4631
  [Bronchospasm] macro-cycle end, t= 81.20s  auto_peep=4.8022
  [Bronchospasm] macro-cycle end, t= 87.20s  auto_peep=4.2264
  [Bronchospasm] macro-cycle end, t= 93.20s  auto_peep=2.7151
  [Bronchospasm] macro-cycle end, t= 99.20s  auto_peep=3.9460
  [Bronchospasm] macro-cycle end, t=115.57s  auto_peep=6.7701
  [Bronchospasm] macro-cycle end, t= 10.54s  auto_peep=3.5578
  [Bronchospasm] macro-cycle end, t= 16.99s  auto_peep=3.9082
  [Bronchospasm] macro-cycle end, t= 23.57s  auto_peep=4.1621
  [Bronchospasm] macro-cycle end, t= 29.57s  auto_peep=4.7733
  [Bronchospasm] macro-cycle end, t= 40.18s  auto_peep=3.6306
  [Bronchospasm] macro-cycle end, t= 46.22s  auto_peep=5.1059
  [Bronchospasm] macro-cycle end, t= 52.22s  auto_peep=3.3145
  [Bronchospasm] macro-cycle end, t= 58.22s  auto_peep=3.7309
  [Bronchospasm] macro-cycle end, t= 64.22s  auto_peep=4.7973
  [Bronchospasm] macro-cycle end, t= 70.22s  auto_peep=3.8025
  [Bronchospasm] macro-cycle end, t= 76.22s  auto_peep=3.3699
  [Bronchospasm] macro-cycle end, t= 82.22s  auto_peep=3.2237
  [Bronchospasm] macro-cycle end, t= 88.22s  auto_peep=3.1901
  [Bronchospasm] macro-cycle end, t= 94.22s  auto_peep=4.3948
  [Bronchospasm] macro-cycle end, t=104.90s  auto_peep=4.3054
  [Bronchospasm] macro-cycle end, t=110.90s  auto_peep=4.4078
  [Bronchospasm] macro-cycle end, t=116.90s  auto_peep=3.4315
  [Bronchospasm] macro-cycle end, t= 10.51s  auto_peep=2.5070
  [Bronchospasm] macro-cycle end, t= 16.95s  auto_peep=4.5101
  [Bronchospasm] macro-cycle end, t= 28.23s  auto_peep=4.7389
  [Bronchospasm] macro-cycle end, t= 34.23s  auto_peep=2.1367
  [Bronchospasm] macro-cycle end, t= 40.23s  auto_peep=2.4591
  [Bronchospasm] macro-cycle end, t= 51.07s  auto_peep=2.6005
  [Bronchospasm] macro-cycle end, t= 57.07s  auto_peep=3.2544
  [Bronchospasm] macro-cycle end, t= 63.74s  auto_peep=3.9935
  [Bronchospasm] macro-cycle end, t= 70.23s  auto_peep=4.4568
  [Bronchospasm] macro-cycle end, t= 76.23s  auto_peep=4.8680
  [Bronchospasm] macro-cycle end, t= 82.30s  auto_peep=4.6519
  [Bronchospasm] macro-cycle end, t= 97.53s  auto_peep=2.2432
  [Bronchospasm] macro-cycle end, t=103.53s  auto_peep=2.3553
  [Bronchospasm] macro-cycle end, t=109.53s  auto_peep=3.0870
  [Bronchospasm] macro-cycle end, t=115.53s  auto_peep=4.1845
  [Bronchospasm] macro-cycle end, t=  6.00s  auto_peep=4.8365
  [Bronchospasm] macro-cycle end, t= 34.16s  auto_peep=2.7792
  [Bronchospasm] macro-cycle end, t= 40.75s  auto_peep=5.0044
  [Bronchospasm] macro-cycle end, t= 47.28s  auto_peep=4.8659
  [Bronchospasm] macro-cycle end, t= 53.28s  auto_peep=5.3057
  [Bronchospasm] macro-cycle end, t= 63.79s  auto_peep=2.7130
  [Bronchospasm] macro-cycle end, t= 69.79s  auto_peep=4.7756
  [Bronchospasm] macro-cycle end, t= 75.79s  auto_peep=2.5521
  [Bronchospasm] macro-cycle end, t= 81.79s  auto_peep=3.3300
  [Bronchospasm] macro-cycle end, t= 88.11s  auto_peep=3.9093
  [Bronchospasm] macro-cycle end, t= 99.81s  auto_peep=2.8461
  [Bronchospasm] macro-cycle end, t=105.81s  auto_peep=3.7728
  [Bronchospasm] macro-cycle end, t=116.64s  auto_peep=2.9105
SIMV Bronchospasm (effort_rate=28): mean=0.6668  std=0.0579
